date,nav,scheme_code
05-02-2026,13.42900,152059
04-02-2026,13.57500,152059
03-02-2026,14.06300,152059
02-02-2026,13.82600,152059
30-01-2026,13.86500,152059
29-01-2026,13.93100,152059
28-01-2026,13.98800,152059
27-01-2026,13.91100,152059
23-01-2026,13.93400,152059
22-01-2026,14.03600,152059
21-01-2026,13.93700,152059
20-01-2026,13.94500,152059
19-01-2026,14.20400,152059
16-01-2026,14.27900,152059
14-01-2026,14.00900,152059
13-01-2026,14.12100,152059
12-01-2026,14.04100,152059
09-01-2026,14.06800,152059
08-01-2026,14.16400,152059
07-01-2026,14.36700,152059
06-01-2026,14.20800,152059
05-01-2026,14.20300,152059
02-01-2026,14.33100,152059
01-01-2026,14.28500,152059
31-12-2025,14.21000,152059
30-12-2025,14.17200,152059
29-12-2025,14.28800,152059
26-12-2025,14.41900,152059
24-12-2025,14.54500,152059
23-12-2025,14.58600,152059
22-12-2025,14.61900,152059
19-12-2025,14.41700,152059
18-12-2025,14.33400,152059
17-12-2025,14.25400,152059
16-12-2025,14.24000,152059
15-12-2025,14.34000,152059
12-12-2025,14.31400,152059
11-12-2025,14.21500,152059
10-12-2025,14.11900,152059
09-12-2025,14.26700,152059
08-12-2025,14.34200,152059
05-12-2025,14.47100,152059
04-12-2025,14.45800,152059
03-12-2025,14.30500,152059
02-12-2025,14.20700,152059
01-12-2025,14.17000,152059
28-11-2025,14.13300,152059
27-11-2025,14.15600,152059
26-11-2025,14.18500,152059
25-11-2025,14.06000,152059
24-11-2025,14.08400,152059
21-11-2025,14.08800,152059
20-11-2025,14.19000,152059
19-11-2025,14.20700,152059
18-11-2025,13.94000,152059
17-11-2025,14.03700,152059
14-11-2025,13.99500,152059
13-11-2025,14.08400,152059
12-11-2025,14.14900,152059
11-11-2025,13.85300,152059
10-11-2025,13.74300,152059
07-11-2025,13.59100,152059
06-11-2025,13.75800,152059
04-11-2025,13.82900,152059
03-11-2025,13.89800,152059
31-10-2025,13.89600,152059
30-10-2025,14.02100,152059
29-10-2025,14.08600,152059
28-10-2025,14.00200,152059
27-10-2025,14.08200,152059
24-10-2025,13.85700,152059
