date,nav,scheme_code
07-07-2015,12.60640,122381
06-07-2015,12.60680,122381
03-07-2015,12.60010,122381
02-07-2015,12.59780,122381
01-07-2015,12.59540,122381
30-06-2015,12.59310,122381
29-06-2015,12.59080,122381
26-06-2015,12.58380,122381
25-06-2015,12.58150,122381
24-06-2015,12.55790,122381
23-06-2015,12.57490,122381
22-06-2015,12.54970,122381
19-06-2015,12.42420,122381
18-06-2015,12.37260,122381
17-06-2015,12.32230,122381
16-06-2015,12.28360,122381
15-06-2015,12.23310,122381
12-06-2015,12.22530,122381
11-06-2015,12.27380,122381
10-06-2015,12.34460,122381
09-06-2015,12.25660,122381
08-06-2015,12.27440,122381
05-06-2015,12.33230,122381
04-06-2015,12.34540,122381
03-06-2015,12.34840,122381
02-06-2015,12.43410,122381
01-06-2015,12.60230,122381
29-05-2015,12.60010,122381
28-05-2015,12.50130,122381
27-05-2015,12.45080,122381
26-05-2015,12.51690,122381
25-05-2015,12.54340,122381
22-05-2015,12.61690,122381
21-05-2015,12.58350,122381
20-05-2015,12.58480,122381
19-05-2015,12.53490,122381
18-05-2015,12.54100,122381
15-05-2015,12.44360,122381
14-05-2015,12.41010,122381
13-05-2015,12.41890,122381
12-05-2015,12.32530,122381
11-05-2015,12.49390,122381
08-05-2015,12.37710,122381
07-05-2015,12.26180,122381
06-05-2015,12.29500,122381
05-05-2015,12.48860,122381
30-04-2015,12.36280,122381
29-04-2015,12.41220,122381
28-04-2015,12.45000,122381
27-04-2015,12.38790,122381
24-04-2015,12.46360,122381
23-04-2015,12.54230,122381
22-04-2015,12.56820,122381
21-04-2015,12.52280,122381
20-04-2015,12.58200,122381
17-04-2015,12.71390,122381
16-04-2015,12.79910,122381
15-04-2015,12.83580,122381
13-04-2015,12.90520,122381
10-04-2015,12.85720,122381
09-04-2015,12.76650,122381
08-04-2015,12.79980,122381
07-04-2015,12.75300,122381
06-04-2015,12.64960,122381
31-03-2015,12.60670,122381
30-03-2015,12.60080,122381
27-03-2015,12.46910,122381
26-03-2015,12.46840,122381
25-03-2015,12.62870,122381
24-03-2015,12.63790,122381
23-03-2015,12.64340,122381
20-03-2015,12.65870,122381
19-03-2015,12.71250,122381
18-03-2015,12.75480,122381
17-03-2015,12.78640,122381
16-03-2015,12.70830,122381
13-03-2015,12.71800,122381
12-03-2015,12.82680,122381
11-03-2015,12.76060,122381
10-03-2015,12.76940,122381
09-03-2015,12.80750,122381
05-03-2015,12.95750,122381
04-03-2015,12.94490,122381
03-03-2015,13.00460,122381
02-03-2015,12.97100,122381
27-02-2015,12.87270,122381
26-02-2015,12.73440,122381
25-02-2015,12.80490,122381
24-02-2015,12.79900,122381
23-02-2015,12.79300,122381
20-02-2015,12.85540,122381
18-02-2015,12.88340,122381
16-02-2015,12.83150,122381
13-02-2015,12.82540,122381
12-02-2015,12.74300,122381
11-02-2015,12.67220,122381
10-02-2015,12.61890,122381
09-02-2015,12.58370,122381
06-02-2015,12.69720,122381
05-02-2015,12.74200,122381
04-02-2015,12.75280,122381
03-02-2015,12.77880,122381
02-02-2015,12.81330,122381
30-01-2015,12.82150,122381
29-01-2015,12.94280,122381
28-01-2015,12.90990,122381
27-01-2015,12.90740,122381
23-01-2015,12.84000,122381
22-01-2015,12.77470,122381
21-01-2015,12.74760,122381
20-01-2015,12.71870,122381
19-01-2015,12.59460,122381
16-01-2015,12.56250,122381
15-01-2015,12.54500,122381
14-01-2015,12.35780,122381
13-01-2015,12.37500,122381
12-01-2015,12.39450,122381
09-01-2015,12.35910,122381
08-01-2015,12.31470,122381
07-01-2015,12.19980,122381
06-01-2015,12.22080,122381
05-01-2015,12.43150,122381
02-01-2015,12.44370,122381
01-01-2015,12.34550,122381
31-12-2014,12.34380,122381
30-12-2014,12.31280,122381
29-12-2014,12.31510,122381
26-12-2014,12.27430,122381
24-12-2014,12.25050,122381
23-12-2014,12.33010,122381
22-12-2014,12.37800,122381
19-12-2014,12.29010,122381
18-12-2014,12.23450,122381
17-12-2014,12.12430,122381
16-12-2014,12.15420,122381
15-12-2014,12.28590,122381
12-12-2014,12.28620,122381
11-12-2014,12.34530,122381
10-12-2014,12.39790,122381
09-12-2014,12.38530,122381
08-12-2014,12.46860,122381
05-12-2014,12.55040,122381
04-12-2014,12.57360,122381
03-12-2014,12.55160,122381
02-12-2014,12.53810,122381
01-12-2014,12.56400,122381
28-11-2014,12.58850,122381
27-11-2014,12.50690,122381
26-11-2014,12.49160,122381
25-11-2014,12.47850,122381
24-11-2014,12.53520,122381
21-11-2014,12.48640,122381
20-11-2014,12.41970,122381
19-11-2014,12.40300,122381
18-11-2014,12.44000,122381
17-11-2014,12.44260,122381
14-11-2014,12.40650,122381
13-11-2014,12.37680,122381
12-11-2014,12.40000,122381
11-11-2014,12.38160,122381
10-11-2014,12.36480,122381
07-11-2014,12.35680,122381
05-11-2014,12.35600,122381
03-11-2014,12.34070,122381
31-10-2014,12.33490,122381
30-10-2014,12.20190,122381
29-10-2014,12.13410,122381
28-10-2014,12.08030,122381
27-10-2014,12.04890,122381
22-10-2014,12.04750,122381
21-10-2014,11.98940,122381
20-10-2014,11.95010,122381
17-10-2014,11.86150,122381
16-10-2014,11.83450,122381
14-10-2014,11.92760,122381
13-10-2014,11.94060,122381
10-10-2014,11.91820,122381
09-10-2014,12.00160,122381
08-10-2014,11.90000,122381
07-10-2014,11.90970,122381
01-10-2014,11.97910,122381
30-09-2014,11.99590,122381
29-09-2014,11.98880,122381
26-09-2014,11.99580,122381
25-09-2014,11.94790,122381
24-09-2014,12.02160,122381
23-09-2014,12.03390,122381
22-09-2014,12.14080,122381
19-09-2014,12.11720,122381
18-09-2014,12.11250,122381
17-09-2014,11.99360,122381
16-09-2014,11.95340,122381
15-09-2014,12.04690,122381
12-09-2014,12.09810,122381
11-09-2014,12.08010,122381
10-09-2014,12.08610,122381
09-09-2014,12.13560,122381
08-09-2014,12.15070,122381
05-09-2014,12.07430,122381
04-09-2014,12.08310,122381
03-09-2014,12.09700,122381
02-09-2014,12.06930,122381
01-09-2014,12.01980,122381
28-08-2014,11.95520,122381
27-08-2014,11.94190,122381
26-08-2014,11.91090,122381
25-08-2014,11.91100,122381
22-08-2014,11.91620,122381
21-08-2014,11.89710,122381
20-08-2014,11.88260,122381
19-08-2014,11.90260,122381
14-08-2014,11.80930,122381
13-08-2014,11.76380,122381
12-08-2014,11.75460,122381
11-08-2014,11.66640,122381
08-08-2014,11.62010,122381
07-08-2014,11.68560,122381
06-08-2014,11.70500,122381
05-08-2014,11.76720,122381
04-08-2014,11.71870,122381
01-08-2014,11.64930,122381
31-07-2014,11.74720,122381
30-07-2014,11.80220,122381
28-07-2014,11.76920,122381
25-07-2014,11.80430,122381
24-07-2014,11.83730,122381
23-07-2014,11.80660,122381
22-07-2014,11.78120,122381
21-07-2014,11.70870,122381
18-07-2014,11.68640,122381
17-07-2014,11.66580,122381
16-07-2014,11.65870,122381
15-07-2014,11.57210,122381
14-07-2014,11.50950,122381
11-07-2014,11.51580,122381
10-07-2014,11.60970,122381
09-07-2014,11.62480,122381
08-07-2014,11.65700,122381
07-07-2014,11.78350,122381
04-07-2014,11.74590,122381
03-07-2014,11.71510,122381
02-07-2014,11.72740,122381
30-06-2014,11.62950,122381
27-06-2014,11.53930,122381
26-06-2014,11.53030,122381
25-06-2014,11.59210,122381
24-06-2014,11.60120,122381
23-06-2014,11.52870,122381
20-06-2014,11.54570,122381
19-06-2014,11.57830,122381
18-06-2014,11.59870,122381
17-06-2014,11.66400,122381
16-06-2014,11.57800,122381
13-06-2014,11.58480,122381
12-06-2014,11.67230,122381
11-06-2014,11.65480,122381
10-06-2014,11.68460,122381
09-06-2014,11.68250,122381
06-06-2014,11.61330,122381
05-06-2014,11.52470,122381
04-06-2014,11.46730,122381
03-06-2014,11.47830,122381
02-06-2014,11.43430,122381
30-05-2014,11.31680,122381
29-05-2014,11.32480,122381
28-05-2014,11.39670,122381
27-05-2014,11.38310,122381
26-05-2014,11.41400,122381
23-05-2014,11.43140,122381
22-05-2014,11.34760,122381
21-05-2014,11.32890,122381
20-05-2014,11.35040,122381
19-05-2014,11.34880,122381
16-05-2014,11.30280,122381
15-05-2014,11.23910,122381
13-05-2014,11.24080,122381
12-05-2014,11.16200,122381
09-05-2014,11.00620,122381
08-05-2014,10.78990,122381
07-05-2014,10.78310,122381
06-05-2014,10.82680,122381
05-05-2014,10.81570,122381
02-05-2014,10.80850,122381
30-04-2014,10.81000,122381
29-04-2014,10.82410,122381
28-04-2014,10.86110,122381
25-04-2014,10.87910,122381
23-04-2014,10.92290,122381
22-04-2014,10.90230,122381
21-04-2014,10.90370,122381
17-04-2014,10.87550,122381
16-04-2014,10.77690,122381
15-04-2014,10.81330,122381
11-04-2014,10.84820,122381
10-04-2014,10.86700,122381
09-04-2014,10.87780,122381
07-04-2014,10.77990,122381
04-04-2014,10.78190,122381
03-04-2014,10.81210,122381
02-04-2014,10.82850,122381
28-03-2014,10.81320,122381
27-03-2014,10.76670,122381
26-03-2014,10.73770,122381
25-03-2014,10.73620,122381
24-03-2014,10.73710,122381
21-03-2014,10.65420,122381
20-03-2014,10.64080,122381
19-03-2014,10.68410,122381
18-03-2014,10.68270,122381
14-03-2014,10.65810,122381
13-03-2014,10.65620,122381
12-03-2014,10.67680,122381
