date,nav,scheme_code
05-02-2026,32.74400,126393
04-02-2026,32.81000,126393
03-02-2026,32.78100,126393
02-02-2026,32.49800,126393
30-01-2026,32.59100,126393
29-01-2026,32.53700,126393
28-01-2026,32.51400,126393
27-01-2026,32.38700,126393
23-01-2026,32.41500,126393
22-01-2026,32.55600,126393
21-01-2026,32.42000,126393
20-01-2026,32.46600,126393
19-01-2026,32.61700,126393
16-01-2026,32.67000,126393
14-01-2026,32.68700,126393
13-01-2026,32.69100,126393
12-01-2026,32.70500,126393
09-01-2026,32.68400,126393
08-01-2026,32.80300,126393
07-01-2026,32.95300,126393
06-01-2026,32.95700,126393
05-01-2026,32.93000,126393
02-01-2026,32.95200,126393
01-01-2026,32.86300,126393
31-12-2025,32.85300,126393
30-12-2025,32.73300,126393
29-12-2025,32.75500,126393
26-12-2025,32.78400,126393
24-12-2025,32.80300,126393
23-12-2025,32.83500,126393
22-12-2025,32.82400,126393
19-12-2025,32.71900,126393
18-12-2025,32.66100,126393
17-12-2025,32.66900,126393
16-12-2025,32.67200,126393
15-12-2025,32.74600,126393
12-12-2025,32.77400,126393
11-12-2025,32.68300,126393
10-12-2025,32.64200,126393
09-12-2025,32.64200,126393
08-12-2025,32.66500,126393
05-12-2025,32.76100,126393
04-12-2025,32.72200,126393
03-12-2025,32.67000,126393
02-12-2025,32.72800,126393
01-12-2025,32.76400,126393
28-11-2025,32.76900,126393
27-11-2025,32.79200,126393
26-11-2025,32.79400,126393
25-11-2025,32.65700,126393
24-11-2025,32.61200,126393
21-11-2025,32.69100,126393
20-11-2025,32.78800,126393
19-11-2025,32.75800,126393
18-11-2025,32.70600,126393
17-11-2025,32.67800,126393
14-11-2025,32.61000,126393
13-11-2025,32.62000,126393
12-11-2025,32.59600,126393
11-11-2025,32.48300,126393
10-11-2025,32.39900,126393
07-11-2025,32.36100,126393
06-11-2025,32.36300,126393
04-11-2025,32.44400,126393
03-11-2025,32.46900,126393
31-10-2025,32.39400,126393
30-10-2025,32.44800,126393
29-10-2025,32.49300,126393
28-10-2025,32.42200,126393
27-10-2025,32.43100,126393
24-10-2025,32.34000,126393
23-10-2025,32.38800,126393
20-10-2025,32.31000,126393
17-10-2025,32.24400,126393
16-10-2025,32.20100,126393
15-10-2025,32.09400,126393
14-10-2025,32.00100,126393
13-10-2025,31.93500,126393
10-10-2025,31.95900,126393
09-10-2025,31.90000,126393
08-10-2025,31.86300,126393
07-10-2025,31.90100,126393
06-10-2025,31.91700,126393
03-10-2025,31.86100,126393
01-10-2025,31.80500,126393
30-09-2025,31.71700,126393
26-09-2025,31.66700,126393
25-09-2025,31.80500,126393
24-09-2025,31.91600,126393
23-09-2025,31.97200,126393
22-09-2025,31.96700,126393
19-09-2025,32.02900,126393
18-09-2025,32.02100,126393
17-09-2025,31.98400,126393
16-09-2025,31.92400,126393
15-09-2025,31.82400,126393
12-09-2025,31.81900,126393
11-09-2025,31.77900,126393
10-09-2025,31.73800,126393
09-09-2025,31.64600,126393
08-09-2025,31.57600,126393
