date,nav,scheme_code
09-05-2016,13.04840,138562
06-05-2016,13.04210,138562
05-05-2016,13.03970,138562
04-05-2016,13.03740,138562
03-05-2016,13.03510,138562
02-05-2016,13.03270,138562
29-04-2016,13.02580,138562
28-04-2016,13.02360,138562
27-04-2016,13.02130,138562
26-04-2016,13.01910,138562
25-04-2016,13.01610,138562
22-04-2016,13.00930,138562
21-04-2016,13.00790,138562
20-04-2016,13.00560,138562
18-04-2016,13.00110,138562
13-04-2016,12.98960,138562
12-04-2016,12.98650,138562
11-04-2016,12.98420,138562
07-04-2016,12.97420,138562
06-04-2016,12.97170,138562
05-04-2016,12.96930,138562
04-04-2016,12.96670,138562
31-03-2016,12.95680,138562
30-03-2016,12.95160,138562
29-03-2016,12.94910,138562
28-03-2016,12.94750,138562
23-03-2016,12.93550,138562
22-03-2016,12.93230,138562
21-03-2016,12.92990,138562
18-03-2016,12.92260,138562
17-03-2016,12.92010,138562
16-03-2016,12.91770,138562
15-03-2016,12.91530,138562
14-03-2016,12.91340,138562
11-03-2016,12.90570,138562
10-03-2016,12.90390,138562
09-03-2016,12.90180,138562
08-03-2016,12.89940,138562
