date,nav,scheme_code
05-02-2026,25.82000,135120
04-02-2026,25.87000,135120
03-02-2026,25.84000,135120
02-02-2026,25.59000,135120
31-01-2026,25.66000,135120
30-01-2026,25.66000,135120
29-01-2026,25.65000,135120
28-01-2026,25.63000,135120
27-01-2026,25.53000,135120
23-01-2026,25.52000,135120
22-01-2026,25.60000,135120
21-01-2026,25.55000,135120
20-01-2026,25.61000,135120
19-01-2026,25.77000,135120
16-01-2026,25.80000,135120
14-01-2026,25.74000,135120
13-01-2026,25.78000,135120
12-01-2026,25.78000,135120
09-01-2026,25.76000,135120
08-01-2026,25.84000,135120
07-01-2026,25.96000,135120
06-01-2026,25.96000,135120
05-01-2026,26.00000,135120
02-01-2026,26.03000,135120
01-01-2026,25.93000,135120
31-12-2025,25.88000,135120
30-12-2025,25.81000,135120
29-12-2025,25.83000,135120
26-12-2025,25.86000,135120
24-12-2025,25.89000,135120
23-12-2025,25.91000,135120
22-12-2025,25.91000,135120
19-12-2025,25.85000,135120
18-12-2025,25.77000,135120
17-12-2025,25.77000,135120
16-12-2025,25.81000,135120
15-12-2025,25.86000,135120
12-12-2025,25.80000,135120
11-12-2025,25.74000,135120
10-12-2025,25.69000,135120
09-12-2025,25.74000,135120
08-12-2025,25.76000,135120
05-12-2025,25.86000,135120
04-12-2025,25.81000,135120
03-12-2025,25.79000,135120
02-12-2025,25.82000,135120
01-12-2025,25.86000,135120
30-11-2025,25.89000,135120
28-11-2025,25.89000,135120
27-11-2025,25.89000,135120
26-11-2025,25.91000,135120
25-11-2025,25.81000,135120
24-11-2025,25.78000,135120
21-11-2025,25.82000,135120
20-11-2025,25.89000,135120
19-11-2025,25.86000,135120
18-11-2025,25.81000,135120
17-11-2025,25.85000,135120
14-11-2025,25.79000,135120
13-11-2025,25.80000,135120
12-11-2025,25.79000,135120
11-11-2025,25.77000,135120
10-11-2025,25.71000,135120
07-11-2025,25.64000,135120
06-11-2025,25.62000,135120
04-11-2025,25.65000,135120
03-11-2025,25.67000,135120
31-10-2025,25.60000,135120
30-10-2025,25.66000,135120
29-10-2025,25.72000,135120
28-10-2025,25.68000,135120
27-10-2025,25.68000,135120
24-10-2025,25.62000,135120
23-10-2025,25.64000,135120
20-10-2025,25.67000,135120
17-10-2025,25.60000,135120
16-10-2025,25.55000,135120
15-10-2025,25.49000,135120
14-10-2025,25.41000,135120
13-10-2025,25.43000,135120
10-10-2025,25.44000,135120
09-10-2025,25.40000,135120
08-10-2025,25.36000,135120
07-10-2025,25.37000,135120
06-10-2025,25.34000,135120
03-10-2025,25.26000,135120
01-10-2025,25.20000,135120
30-09-2025,25.13000,135120
26-09-2025,25.12000,135120
25-09-2025,25.22000,135120
24-09-2025,25.30000,135120
23-09-2025,25.35000,135120
22-09-2025,25.37000,135120
19-09-2025,25.42000,135120
18-09-2025,25.42000,135120
17-09-2025,25.41000,135120
16-09-2025,25.35000,135120
15-09-2025,25.30000,135120
12-09-2025,25.29000,135120
11-09-2025,25.26000,135120
10-09-2025,25.23000,135120
09-09-2025,25.22000,135120
08-09-2025,25.18000,135120
05-09-2025,25.16000,135120
04-09-2025,25.15000,135120
