date,nav,scheme_code
21-12-2022,10.15700,150666
20-12-2022,10.15520,150666
19-12-2022,10.15350,150666
16-12-2022,10.14820,150666
15-12-2022,10.14650,150666
14-12-2022,10.14480,150666
13-12-2022,10.14310,150666
12-12-2022,10.14150,150666
09-12-2022,10.13630,150666
08-12-2022,10.13460,150666
07-12-2022,10.13290,150666
06-12-2022,10.13130,150666
05-12-2022,10.12970,150666
02-12-2022,10.12470,150666
01-12-2022,10.12290,150666
30-11-2022,10.12110,150666
29-11-2022,10.11950,150666
28-11-2022,10.11760,150666
25-11-2022,10.11210,150666
24-11-2022,10.11030,150666
23-11-2022,10.10840,150666
22-11-2022,10.10680,150666
21-11-2022,10.10490,150666
18-11-2022,10.09960,150666
17-11-2022,10.09770,150666
16-11-2022,10.09590,150666
15-11-2022,10.09430,150666
14-11-2022,10.09260,150666
11-11-2022,10.08730,150666
10-11-2022,10.08530,150666
09-11-2022,10.08360,150666
07-11-2022,10.08020,150666
04-11-2022,10.07420,150666
03-11-2022,10.07280,150666
02-11-2022,10.07070,150666
01-11-2022,10.06780,150666
31-10-2022,10.06540,150666
28-10-2022,10.05970,150666
27-10-2022,10.05810,150666
25-10-2022,10.05440,150666
21-10-2022,10.04700,150666
20-10-2022,10.04710,150666
19-10-2022,10.04540,150666
18-10-2022,10.04390,150666
17-10-2022,10.04180,150666
14-10-2022,10.03660,150666
13-10-2022,10.03570,150666
12-10-2022,10.03390,150666
11-10-2022,10.03280,150666
10-10-2022,10.03360,150666
07-10-2022,10.02920,150666
06-10-2022,10.02830,150666
04-10-2022,10.02530,150666
03-10-2022,10.02320,150666
30-09-2022,10.01370,150666
29-09-2022,10.00880,150666
28-09-2022,10.00590,150666
27-09-2022,10.00490,150666
26-09-2022,10.00570,150666
23-09-2022,10.00220,150666
