date,nav,scheme_code
05-11-2019,12.83970,139299
04-11-2019,12.83820,139299
01-11-2019,12.83390,139299
31-10-2019,12.83230,139299
30-10-2019,12.83070,139299
29-10-2019,12.82910,139299
25-10-2019,12.82270,139299
24-10-2019,12.81990,139299
23-10-2019,12.81820,139299
22-10-2019,12.81680,139299
18-10-2019,12.81070,139299
17-10-2019,12.80920,139299
16-10-2019,12.80790,139299
15-10-2019,12.79990,139299
14-10-2019,12.79920,139299
11-10-2019,12.79010,139299
10-10-2019,12.78820,139299
09-10-2019,12.79650,139299
07-10-2019,12.77740,139299
04-10-2019,12.79040,139299
03-10-2019,12.80340,139299
01-10-2019,12.80410,139299
30-09-2019,12.82220,139299
27-09-2019,12.81970,139299
26-09-2019,12.82390,139299
25-09-2019,12.81160,139299
24-09-2019,12.83090,139299
23-09-2019,12.82640,139299
20-09-2019,12.79910,139299
19-09-2019,12.74750,139299
18-09-2019,12.76020,139299
17-09-2019,12.75890,139299
16-09-2019,12.77490,139299
13-09-2019,12.76890,139299
12-09-2019,12.76200,139299
11-09-2019,12.75190,139299
09-09-2019,12.75210,139299
06-09-2019,12.74100,139299
05-09-2019,12.73520,139299
04-09-2019,12.73170,139299
03-09-2019,12.72380,139299
30-08-2019,12.73430,139299
29-08-2019,12.72140,139299
28-08-2019,12.72820,139299
27-08-2019,12.72910,139299
26-08-2019,12.72510,139299
23-08-2019,12.70300,139299
22-08-2019,12.69100,139299
21-08-2019,12.70930,139299
20-08-2019,12.72230,139299
19-08-2019,12.72120,139299
16-08-2019,12.71820,139299
14-08-2019,12.70930,139299
13-08-2019,12.70120,139299
09-08-2019,12.72160,139299
08-08-2019,12.71600,139299
07-08-2019,12.68200,139299
06-08-2019,12.68520,139299
05-08-2019,12.66850,139299
02-08-2019,12.67620,139299
01-08-2019,12.68760,139299
31-07-2019,12.70760,139299
30-07-2019,12.69850,139299
29-07-2019,12.70640,139299
26-07-2019,12.71210,139299
25-07-2019,12.70460,139299
24-07-2019,12.70670,139299
23-07-2019,12.71460,139299
22-07-2019,12.71130,139299
19-07-2019,12.71500,139299
18-07-2019,12.73550,139299
17-07-2019,12.74050,139299
16-07-2019,12.74220,139299
15-07-2019,12.72980,139299
12-07-2019,12.72010,139299
11-07-2019,12.71340,139299
10-07-2019,12.69760,139299
09-07-2019,12.70190,139299
08-07-2019,12.70130,139299
05-07-2019,12.72630,139299
04-07-2019,12.74380,139299
03-07-2019,12.73710,139299
02-07-2019,12.73490,139299
01-07-2019,12.73230,139299
28-06-2019,12.71770,139299
27-06-2019,12.72220,139299
26-06-2019,12.72010,139299
25-06-2019,12.69840,139299
24-06-2019,12.67380,139299
21-06-2019,12.67280,139299
20-06-2019,12.68050,139299
19-06-2019,12.66340,139299
18-06-2019,12.66950,139299
17-06-2019,12.66100,139299
14-06-2019,12.66500,139299
13-06-2019,12.67980,139299
12-06-2019,12.67440,139299
11-06-2019,12.67350,139299
10-06-2019,12.66650,139299
07-06-2019,12.65620,139299
06-06-2019,12.64910,139299
04-06-2019,12.67050,139299
03-06-2019,12.67220,139299
31-05-2019,12.65860,139299
30-05-2019,12.66420,139299
29-05-2019,12.64890,139299
28-05-2019,12.64950,139299
27-05-2019,12.64310,139299
24-05-2019,12.62560,139299
23-05-2019,12.59990,139299
22-05-2019,12.60440,139299
21-05-2019,12.59720,139299
20-05-2019,12.61180,139299
17-05-2019,12.56940,139299
16-05-2019,12.55830,139299
15-05-2019,12.54520,139299
14-05-2019,12.55160,139299
13-05-2019,12.53800,139299
10-05-2019,12.55490,139299
09-05-2019,12.54980,139299
08-05-2019,12.55370,139299
07-05-2019,12.56770,139299
06-05-2019,12.57790,139299
03-05-2019,12.58260,139299
02-05-2019,12.58480,139299
30-04-2019,12.59010,139299
26-04-2019,12.58680,139299
25-04-2019,12.56870,139299
24-04-2019,12.57270,139299
23-04-2019,12.55830,139299
22-04-2019,12.56010,139299
18-04-2019,12.56010,139299
16-04-2019,12.56300,139299
15-04-2019,12.55520,139299
12-04-2019,12.54810,139299
11-04-2019,12.53790,139299
10-04-2019,12.53280,139299
09-04-2019,12.53620,139299
08-04-2019,12.52590,139299
05-04-2019,12.52210,139299
04-04-2019,12.50870,139299
03-04-2019,12.51040,139299
02-04-2019,12.52330,139299
01-04-2019,12.51220,139299
29-03-2019,12.49920,139299
28-03-2019,12.47610,139299
27-03-2019,12.46220,139299
26-03-2019,12.46380,139299
25-03-2019,12.45300,139299
22-03-2019,12.46120,139299
20-03-2019,12.46720,139299
19-03-2019,12.46640,139299
18-03-2019,12.45420,139299
15-03-2019,12.45260,139299
14-03-2019,12.44280,139299
13-03-2019,12.43550,139299
12-03-2019,12.43530,139299
11-03-2019,12.41600,139299
08-03-2019,12.39040,139299
07-03-2019,12.39510,139299
06-03-2019,12.39200,139299
05-03-2019,12.37940,139299
01-03-2019,12.36040,139299
28-02-2019,12.34760,139299
27-02-2019,12.34590,139299
26-02-2019,12.34990,139299
25-02-2019,12.35140,139299
22-02-2019,12.32900,139299
21-02-2019,12.32880,139299
20-02-2019,12.32000,139299
19-02-2019,12.30320,139299
18-02-2019,12.30320,139299
15-02-2019,12.30810,139299
14-02-2019,12.31630,139299
13-02-2019,12.31880,139299
12-02-2019,12.31400,139299
11-02-2019,12.31610,139299
08-02-2019,12.32090,139299
07-02-2019,12.33630,139299
06-02-2019,12.31790,139299
05-02-2019,12.30350,139299
04-02-2019,12.31070,139299
01-02-2019,12.31700,139299
31-01-2019,12.31180,139299
30-01-2019,12.29530,139299
29-01-2019,12.28670,139299
28-01-2019,12.27930,139299
25-01-2019,12.28960,139299
24-01-2019,12.29850,139299
23-01-2019,12.29580,139299
22-01-2019,12.30170,139299
21-01-2019,12.29540,139299
18-01-2019,12.28790,139299
17-01-2019,12.29510,139299
16-01-2019,12.29140,139299
15-01-2019,12.28170,139299
14-01-2019,12.26380,139299
11-01-2019,12.25880,139299
10-01-2019,12.25660,139299
09-01-2019,12.25520,139299
08-01-2019,12.24450,139299
07-01-2019,12.23340,139299
04-01-2019,12.21900,139299
03-01-2019,12.21360,139299
02-01-2019,12.22640,139299
01-01-2019,12.23620,139299
31-12-2018,12.23000,139299
28-12-2018,12.21930,139299
27-12-2018,12.20260,139299
26-12-2018,12.19700,139299
24-12-2018,12.18760,139299
21-12-2018,12.18040,139299
20-12-2018,12.19870,139299
19-12-2018,12.20360,139299
18-12-2018,12.19240,139299
17-12-2018,12.19050,139299
14-12-2018,12.17120,139299
13-12-2018,12.16970,139299
12-12-2018,12.15640,139299
11-12-2018,12.12900,139299
10-12-2018,12.11570,139299
07-12-2018,12.14370,139299
06-12-2018,12.14480,139299
05-12-2018,12.16030,139299
04-12-2018,12.16880,139299
03-12-2018,12.16140,139299
30-11-2018,12.15440,139299
29-11-2018,12.13790,139299
28-11-2018,12.12080,139299
27-11-2018,12.11470,139299
26-11-2018,12.10950,139299
22-11-2018,12.09380,139299
21-11-2018,12.10530,139299
20-11-2018,12.10890,139299
19-11-2018,12.11980,139299
16-11-2018,12.10210,139299
15-11-2018,12.09360,139299
14-11-2018,12.09520,139299
13-11-2018,12.09750,139299
12-11-2018,12.08990,139299
09-11-2018,12.09110,139299
06-11-2018,12.06810,139299
05-11-2018,12.07120,139299
02-11-2018,12.06350,139299
01-11-2018,12.05670,139299
31-10-2018,12.06510,139299
30-10-2018,12.03360,139299
29-10-2018,12.03940,139299
26-10-2018,11.99850,139299
25-10-2018,12.00610,139299
24-10-2018,12.01930,139299
23-10-2018,12.01740,139299
22-10-2018,12.04030,139299
19-10-2018,12.03840,139299
17-10-2018,12.04110,139299
16-10-2018,12.05150,139299
15-10-2018,12.03030,139299
12-10-2018,11.99520,139299
11-10-2018,11.97520,139299
10-10-2018,12.01090,139299
09-10-2018,11.98120,139299
08-10-2018,11.99830,139299
05-10-2018,12.00870,139299
04-10-2018,12.02460,139299
03-10-2018,12.05130,139299
01-10-2018,12.06190,139299
28-09-2018,12.03750,139299
27-09-2018,12.03840,139299
26-09-2018,12.04140,139299
25-09-2018,12.04680,139299
24-09-2018,12.05190,139299
21-09-2018,12.08850,139299
19-09-2018,12.10590,139299
18-09-2018,12.11050,139299
17-09-2018,12.12250,139299
14-09-2018,12.12960,139299
12-09-2018,12.10920,139299
11-09-2018,12.10950,139299
10-09-2018,12.13600,139299
07-09-2018,12.15750,139299
06-09-2018,12.13840,139299
05-09-2018,12.11960,139299
04-09-2018,12.12230,139299
03-09-2018,12.13920,139299
31-08-2018,12.13970,139299
30-08-2018,12.12720,139299
29-08-2018,12.11440,139299
28-08-2018,12.11190,139299
27-08-2018,12.11640,139299
24-08-2018,12.09660,139299
23-08-2018,12.09920,139299
21-08-2018,12.09390,139299
20-08-2018,12.07680,139299
17-08-2018,12.06560,139299
16-08-2018,12.04620,139299
14-08-2018,12.03850,139299
13-08-2018,12.02490,139299
10-08-2018,12.01690,139299
09-08-2018,12.02070,139299
08-08-2018,12.01820,139299
07-08-2018,12.01350,139299
06-08-2018,12.01460,139299
03-08-2018,12.00890,139299
02-08-2018,11.99140,139299
01-08-2018,11.99740,139299
31-07-2018,11.99130,139299
30-07-2018,11.98360,139299
27-07-2018,11.97720,139299
26-07-2018,11.96200,139299
25-07-2018,11.94920,139299
24-07-2018,11.94560,139299
23-07-2018,11.91230,139299
20-07-2018,11.90410,139299
19-07-2018,11.89380,139299
18-07-2018,11.89620,139299
17-07-2018,11.90570,139299
16-07-2018,11.90000,139299
13-07-2018,11.91890,139299
12-07-2018,11.91690,139299
11-07-2018,11.91110,139299
10-07-2018,11.91360,139299
09-07-2018,11.89370,139299
06-07-2018,11.87130,139299
05-07-2018,11.86670,139299
04-07-2018,11.87090,139299
03-07-2018,11.86370,139299
02-07-2018,11.85500,139299
29-06-2018,11.85470,139299
28-06-2018,11.83380,139299
27-06-2018,11.85190,139299
26-06-2018,11.85880,139299
25-06-2018,11.85830,139299
22-06-2018,11.86620,139299
21-06-2018,11.85740,139299
20-06-2018,11.86030,139299
19-06-2018,11.84860,139299
18-06-2018,11.86000,139299
15-06-2018,11.84990,139299
14-06-2018,11.85190,139299
13-06-2018,11.84440,139299
12-06-2018,11.84200,139299
11-06-2018,11.83140,139299
08-06-2018,11.82330,139299
07-06-2018,11.80640,139299
06-06-2018,11.79340,139299
05-06-2018,11.76640,139299
04-06-2018,11.78130,139299
01-06-2018,11.79920,139299
31-05-2018,11.81440,139299
30-05-2018,11.79790,139299
29-05-2018,11.79120,139299
28-05-2018,11.79120,139299
25-05-2018,11.77450,139299
24-05-2018,11.75200,139299
23-05-2018,11.74030,139299
22-05-2018,11.73760,139299
21-05-2018,11.73280,139299
18-05-2018,11.75470,139299
17-05-2018,11.78050,139299
16-05-2018,11.78400,139299
15-05-2018,11.78850,139299
14-05-2018,11.79410,139299
11-05-2018,11.80780,139299
10-05-2018,11.80890,139299
09-05-2018,11.82210,139299
08-05-2018,11.82490,139299
07-05-2018,11.81880,139299
04-05-2018,11.79810,139299
03-05-2018,11.80950,139299
02-05-2018,11.82000,139299
30-04-2018,11.82610,139299
27-04-2018,11.80660,139299
26-04-2018,11.79670,139299
25-04-2018,11.79030,139299
24-04-2018,11.79980,139299
23-04-2018,11.80060,139299
20-04-2018,11.79070,139299
19-04-2018,11.79140,139299
18-04-2018,11.78940,139299
17-04-2018,11.79280,139299
16-04-2018,11.78840,139299
13-04-2018,11.78430,139299
12-04-2018,11.78290,139299
11-04-2018,11.77870,139299
10-04-2018,11.78810,139299
09-04-2018,11.78790,139299
06-04-2018,11.78650,139299
05-04-2018,11.77010,139299
04-04-2018,11.72840,139299
03-04-2018,11.73650,139299
02-04-2018,11.71870,139299
28-03-2018,11.69080,139299
27-03-2018,11.69440,139299
26-03-2018,11.67430,139299
23-03-2018,11.66360,139299
22-03-2018,11.68010,139299
21-03-2018,11.69020,139299
20-03-2018,11.68460,139299
19-03-2018,11.68480,139299
16-03-2018,11.70700,139299
15-03-2018,11.71720,139299
14-03-2018,11.70560,139299
13-03-2018,11.70060,139299
12-03-2018,11.69060,139299
09-03-2018,11.65230,139299
08-03-2018,11.65580,139299
07-03-2018,11.64760,139299
06-03-2018,11.65190,139299
05-03-2018,11.67120,139299
01-03-2018,11.67400,139299
28-02-2018,11.67600,139299
27-02-2018,11.68460,139299
26-02-2018,11.69060,139299
23-02-2018,11.67810,139299
22-02-2018,11.65750,139299
21-02-2018,11.65530,139299
20-02-2018,11.64850,139299
19-02-2018,11.65090,139299
16-02-2018,11.66500,139299
15-02-2018,11.67650,139299
14-02-2018,11.68280,139299
12-02-2018,11.67190,139299
09-02-2018,11.66170,139299
08-02-2018,11.66980,139299
07-02-2018,11.64410,139299
06-02-2018,11.63200,139299
05-02-2018,11.65320,139299
02-02-2018,11.65520,139299
01-02-2018,11.69760,139299
31-01-2018,11.71550,139299
30-01-2018,11.72120,139299
29-01-2018,11.73250,139299
25-01-2018,11.73560,139299
24-01-2018,11.73280,139299
23-01-2018,11.73500,139299
22-01-2018,11.72220,139299
19-01-2018,11.71140,139299
18-01-2018,11.69870,139299
17-01-2018,11.70030,139299
16-01-2018,11.68430,139299
15-01-2018,11.68870,139299
12-01-2018,11.67620,139299
11-01-2018,11.67300,139299
10-01-2018,11.67220,139299
09-01-2018,11.67080,139299
08-01-2018,11.66700,139299
05-01-2018,11.65200,139299
04-01-2018,11.63650,139299
03-01-2018,11.63100,139299
02-01-2018,11.63220,139299
01-01-2018,11.63290,139299
29-12-2017,11.62850,139299
28-12-2017,11.61000,139299
27-12-2017,11.61290,139299
26-12-2017,11.60970,139299
22-12-2017,11.59910,139299
21-12-2017,11.59200,139299
20-12-2017,11.59110,139299
19-12-2017,11.59110,139299
18-12-2017,11.57470,139299
15-12-2017,11.56140,139299
14-12-2017,11.55670,139299
13-12-2017,11.55150,139299
12-12-2017,11.56740,139299
11-12-2017,11.58440,139299
08-12-2017,11.57410,139299
07-12-2017,11.55440,139299
06-12-2017,11.53300,139299
05-12-2017,11.54540,139299
04-12-2017,11.55130,139299
01-12-2017,11.54800,139299
30-11-2017,11.56790,139299
29-11-2017,11.57430,139299
28-11-2017,11.57000,139299
27-11-2017,11.57340,139299
24-11-2017,11.56760,139299
23-11-2017,11.55930,139299
22-11-2017,11.55460,139299
21-11-2017,11.55630,139299
20-11-2017,11.54790,139299
17-11-2017,11.53170,139299
16-11-2017,11.52070,139299
15-11-2017,11.51800,139299
14-11-2017,11.53120,139299
13-11-2017,11.54210,139299
10-11-2017,11.55110,139299
09-11-2017,11.55050,139299
08-11-2017,11.54600,139299
07-11-2017,11.55160,139299
06-11-2017,11.56480,139299
03-11-2017,11.55560,139299
02-11-2017,11.55160,139299
01-11-2017,11.53820,139299
31-10-2017,11.52040,139299
30-10-2017,11.51700,139299
27-10-2017,11.50690,139299
26-10-2017,11.49240,139299
25-10-2017,11.49520,139299
24-10-2017,11.48460,139299
23-10-2017,11.48070,139299
18-10-2017,11.46540,139299
17-10-2017,11.46720,139299
16-10-2017,11.46610,139299
13-10-2017,11.44800,139299
12-10-2017,11.43840,139299
11-10-2017,11.41790,139299
10-10-2017,11.42190,139299
09-10-2017,11.41890,139299
06-10-2017,11.42230,139299
05-10-2017,11.40290,139299
04-10-2017,11.40640,139299
03-10-2017,11.40370,139299
29-09-2017,11.37850,139299
28-09-2017,11.35800,139299
27-09-2017,11.34410,139299
26-09-2017,11.36450,139299
25-09-2017,11.36280,139299
22-09-2017,11.37580,139299
21-09-2017,11.40560,139299
20-09-2017,11.41150,139299
19-09-2017,11.41150,139299
18-09-2017,11.40350,139299
15-09-2017,11.39800,139299
14-09-2017,11.39420,139299
13-09-2017,11.39050,139299
12-09-2017,11.39600,139299
11-09-2017,11.38400,139299
08-09-2017,11.37410,139299
07-09-2017,11.37800,139299
06-09-2017,11.37690,139299
05-09-2017,11.37800,139299
04-09-2017,11.37410,139299
01-09-2017,11.37420,139299
31-08-2017,11.35160,139299
30-08-2017,11.34590,139299
29-08-2017,11.33510,139299
28-08-2017,11.34580,139299
24-08-2017,11.32530,139299
23-08-2017,11.32060,139299
22-08-2017,11.30700,139299
21-08-2017,11.30530,139299
18-08-2017,11.30980,139299
17-08-2017,11.31590,139299
16-08-2017,11.31330,139299
14-08-2017,11.29350,139299
11-08-2017,11.27020,139299
10-08-2017,11.27000,139299
09-08-2017,11.28930,139299
08-08-2017,11.30570,139299
07-08-2017,11.31640,139299
04-08-2017,11.30750,139299
03-08-2017,11.30780,139299
02-08-2017,11.30810,139299
01-08-2017,11.30740,139299
31-07-2017,11.30340,139299
28-07-2017,11.30030,139299
27-07-2017,11.30040,139299
26-07-2017,11.30020,139299
25-07-2017,11.29100,139299
24-07-2017,11.29040,139299
21-07-2017,11.27510,139299
20-07-2017,11.26460,139299
19-07-2017,11.26980,139299
18-07-2017,11.25420,139299
17-07-2017,11.26400,139299
14-07-2017,11.25270,139299
13-07-2017,11.24950,139299
12-07-2017,11.23610,139299
11-07-2017,11.22960,139299
10-07-2017,11.22970,139299
07-07-2017,11.19550,139299
06-07-2017,11.19820,139299
05-07-2017,11.19370,139299
04-07-2017,11.18690,139299
03-07-2017,11.18510,139299
30-06-2017,11.17340,139299
29-06-2017,11.16440,139299
28-06-2017,11.15180,139299
27-06-2017,11.15030,139299
23-06-2017,11.15310,139299
22-06-2017,11.15850,139299
21-06-2017,11.15800,139299
20-06-2017,11.15650,139299
19-06-2017,11.15020,139299
16-06-2017,11.14410,139299
15-06-2017,11.14510,139299
14-06-2017,11.13600,139299
13-06-2017,11.14210,139299
12-06-2017,11.14570,139299
