date,nav,scheme_code
30-09-2020,15.10620,123065
29-09-2020,15.10510,123065
28-09-2020,15.10390,123065
25-09-2020,15.10050,123065
24-09-2020,15.09940,123065
23-09-2020,15.09820,123065
22-09-2020,15.09710,123065
21-09-2020,15.09590,123065
18-09-2020,15.09250,123065
17-09-2020,15.09140,123065
16-09-2020,15.09020,123065
15-09-2020,15.08910,123065
14-09-2020,15.08790,123065
11-09-2020,15.08450,123065
10-09-2020,15.08330,123065
09-09-2020,15.08220,123065
08-09-2020,15.08110,123065
07-09-2020,15.08000,123065
04-09-2020,15.07680,123065
03-09-2020,15.07570,123065
02-09-2020,15.07460,123065
01-09-2020,15.07360,123065
31-08-2020,15.07240,123065
28-08-2020,15.06920,123065
27-08-2020,15.06820,123065
26-08-2020,15.06710,123065
25-08-2020,15.06590,123065
24-08-2020,15.06480,123065
21-08-2020,15.06160,123065
20-08-2020,15.06060,123065
19-08-2020,15.05950,123065
18-08-2020,15.05830,123065
17-08-2020,15.05720,123065
14-08-2020,15.05360,123065
13-08-2020,15.05250,123065
12-08-2020,15.05130,123065
11-08-2020,15.05010,123065
10-08-2020,15.04870,123065
07-08-2020,15.04530,123065
06-08-2020,15.04440,123065
05-08-2020,15.04330,123065
04-08-2020,15.04190,123065
03-08-2020,15.04070,123065
31-07-2020,15.03710,123065
30-07-2020,15.03590,123065
29-07-2020,15.03480,123065
28-07-2020,15.03370,123065
27-07-2020,15.03290,123065
24-07-2020,15.02940,123065
23-07-2020,15.02830,123065
22-07-2020,15.02720,123065
21-07-2020,15.02610,123065
20-07-2020,15.02520,123065
17-07-2020,15.02150,123065
16-07-2020,15.02040,123065
15-07-2020,15.01940,123065
14-07-2020,15.01810,123065
13-07-2020,15.01690,123065
10-07-2020,15.01350,123065
09-07-2020,15.01260,123065
08-07-2020,15.01140,123065
07-07-2020,15.01000,123065
06-07-2020,15.00880,123065
03-07-2020,15.00590,123065
02-07-2020,15.00490,123065
01-07-2020,15.00390,123065
30-06-2020,15.00210,123065
29-06-2020,15.00130,123065
26-06-2020,14.99850,123065
25-06-2020,14.99700,123065
24-06-2020,14.99640,123065
23-06-2020,14.99710,123065
22-06-2020,14.99410,123065
19-06-2020,14.99060,123065
18-06-2020,14.98920,123065
17-06-2020,14.98750,123065
16-06-2020,14.98670,123065
15-06-2020,14.98380,123065
12-06-2020,14.98070,123065
11-06-2020,14.97890,123065
10-06-2020,14.98040,123065
09-06-2020,14.97950,123065
08-06-2020,14.98180,123065
05-06-2020,14.97650,123065
04-06-2020,14.97440,123065
03-06-2020,14.97580,123065
02-06-2020,14.97360,123065
01-06-2020,14.97130,123065
29-05-2020,14.96310,123065
28-05-2020,14.96250,123065
27-05-2020,14.96300,123065
26-05-2020,14.96190,123065
22-05-2020,14.96200,123065
21-05-2020,14.97000,123065
20-05-2020,14.95050,123065
19-05-2020,14.95890,123065
18-05-2020,14.96290,123065
15-05-2020,14.97480,123065
14-05-2020,14.97870,123065
13-05-2020,14.99690,123065
12-05-2020,14.98300,123065
11-05-2020,14.98920,123065
08-05-2020,15.00010,123065
06-05-2020,15.01960,123065
05-05-2020,15.01890,123065
04-05-2020,15.04110,123065
30-04-2020,15.11110,123065
29-04-2020,15.03690,123065
28-04-2020,15.05150,123065
27-04-2020,15.05500,123065
24-04-2020,15.05080,123065
23-04-2020,15.08500,123065
22-04-2020,15.07890,123065
21-04-2020,15.05660,123065
20-04-2020,15.10000,123065
17-04-2020,15.11800,123065
16-04-2020,15.07910,123065
15-04-2020,15.08320,123065
13-04-2020,15.11410,123065
09-04-2020,15.15760,123065
08-04-2020,15.10420,123065
07-04-2020,15.13340,123065
03-04-2020,15.00530,123065
31-03-2020,15.09260,123065
30-03-2020,15.05190,123065
27-03-2020,15.11250,123065
26-03-2020,15.07560,123065
24-03-2020,14.93870,123065
23-03-2020,14.93970,123065
20-03-2020,14.95960,123065
19-03-2020,14.88210,123065
18-03-2020,14.93550,123065
17-03-2020,14.98520,123065
16-03-2020,15.03060,123065
13-03-2020,15.08350,123065
12-03-2020,15.01070,123065
11-03-2020,15.01060,123065
09-03-2020,15.01830,123065
06-03-2020,15.05590,123065
05-03-2020,15.11390,123065
04-03-2020,15.11510,123065
03-03-2020,15.13180,123065
02-03-2020,15.07600,123065
28-02-2020,15.10130,123065
27-02-2020,15.17970,123065
26-02-2020,15.20110,123065
25-02-2020,15.24770,123065
24-02-2020,15.26470,123065
20-02-2020,15.35490,123065
18-02-2020,15.31470,123065
17-02-2020,15.34060,123065
14-02-2020,15.37000,123065
13-02-2020,15.39870,123065
12-02-2020,15.41220,123065
11-02-2020,15.37100,123065
10-02-2020,15.33720,123065
07-02-2020,15.36620,123065
06-02-2020,15.38450,123065
05-02-2020,15.36360,123065
04-02-2020,15.31660,123065
03-02-2020,15.21740,123065
31-01-2020,15.27880,123065
30-01-2020,15.31200,123065
29-01-2020,15.35320,123065
28-01-2020,15.31910,123065
27-01-2020,15.34860,123065
24-01-2020,15.40220,123065
23-01-2020,15.36900,123065
22-01-2020,15.33270,123065
21-01-2020,15.36160,123065
20-01-2020,15.38720,123065
17-01-2020,15.44050,123065
16-01-2020,15.44250,123065
15-01-2020,15.43800,123065
14-01-2020,15.44960,123065
13-01-2020,15.43940,123065
10-01-2020,15.40320,123065
09-01-2020,15.38730,123065
08-01-2020,15.28600,123065
07-01-2020,15.29950,123065
06-01-2020,15.27320,123065
03-01-2020,15.35430,123065
02-01-2020,15.38030,123065
01-01-2020,15.32720,123065
31-12-2019,15.31840,123065
30-12-2019,15.35840,123065
27-12-2019,15.35260,123065
26-12-2019,15.29120,123065
24-12-2019,15.33030,123065
23-12-2019,15.35460,123065
20-12-2019,15.35740,123065
19-12-2019,15.35370,123065
18-12-2019,15.33780,123065
17-12-2019,15.31100,123065
16-12-2019,15.25500,123065
13-12-2019,15.26770,123065
12-12-2019,15.20960,123065
11-12-2019,15.18170,123065
10-12-2019,15.15890,123065
09-12-2019,15.19110,123065
06-12-2019,15.18680,123065
05-12-2019,15.22510,123065
04-12-2019,15.24640,123065
03-12-2019,15.22530,123065
02-12-2019,15.25040,123065
29-11-2019,15.25500,123065
28-11-2019,15.29340,123065
27-11-2019,15.27130,123065
26-11-2019,15.24410,123065
25-11-2019,15.26280,123065
22-11-2019,15.17880,123065
21-11-2019,15.20400,123065
20-11-2019,15.21800,123065
19-11-2019,15.19570,123065
18-11-2019,15.17470,123065
15-11-2019,15.18190,123065
14-11-2019,15.17380,123065
13-11-2019,15.16600,123065
11-11-2019,15.19570,123065
08-11-2019,15.19550,123065
07-11-2019,15.24070,123065
06-11-2019,15.22920,123065
05-11-2019,15.21680,123065
04-11-2019,15.23290,123065
01-11-2019,15.22040,123065
31-10-2019,15.22040,123065
30-10-2019,15.21070,123065
29-10-2019,15.19340,123065
25-10-2019,15.11570,123065
24-10-2019,15.12320,123065
23-10-2019,15.14110,123065
22-10-2019,15.14590,123065
18-10-2019,15.17690,123065
17-10-2019,15.15730,123065
