date,nav,scheme_code
05-02-2026,45.08830,119625
04-02-2026,45.04200,119625
03-02-2026,44.97740,119625
02-02-2026,44.92340,119625
30-01-2026,44.93090,119625
29-01-2026,44.88820,119625
28-01-2026,44.88170,119625
27-01-2026,44.90990,119625
23-01-2026,44.89050,119625
22-01-2026,44.89030,119625
21-01-2026,44.82410,119625
20-01-2026,44.83360,119625
19-01-2026,44.85030,119625
16-01-2026,44.86480,119625
14-01-2026,44.92140,119625
13-01-2026,44.94270,119625
12-01-2026,44.98640,119625
09-01-2026,44.95350,119625
08-01-2026,44.95600,119625
07-01-2026,44.94580,119625
06-01-2026,44.95210,119625
05-01-2026,44.94220,119625
02-01-2026,44.96140,119625
01-01-2026,44.97800,119625
31-12-2025,44.95930,119625
30-12-2025,44.94330,119625
29-12-2025,44.94390,119625
26-12-2025,44.93330,119625
24-12-2025,44.92350,119625
23-12-2025,44.81170,119625
22-12-2025,44.81520,119625
19-12-2025,44.85480,119625
18-12-2025,44.85440,119625
17-12-2025,44.82920,119625
16-12-2025,44.83630,119625
15-12-2025,44.81240,119625
12-12-2025,44.82470,119625
11-12-2025,44.82810,119625
10-12-2025,44.83670,119625
09-12-2025,44.89070,119625
08-12-2025,44.93860,119625
05-12-2025,44.95240,119625
04-12-2025,44.89650,119625
03-12-2025,44.89710,119625
02-12-2025,44.89140,119625
01-12-2025,44.87180,119625
28-11-2025,44.89510,119625
27-11-2025,44.90030,119625
26-11-2025,44.90250,119625
25-11-2025,44.87460,119625
24-11-2025,44.84810,119625
21-11-2025,44.81360,119625
20-11-2025,44.82010,119625
19-11-2025,44.81720,119625
18-11-2025,44.79790,119625
17-11-2025,44.78710,119625
14-11-2025,44.77980,119625
13-11-2025,44.78570,119625
12-11-2025,44.79430,119625
11-11-2025,44.77570,119625
10-11-2025,44.77080,119625
07-11-2025,44.74210,119625
06-11-2025,44.73430,119625
04-11-2025,44.71220,119625
03-11-2025,44.70210,119625
31-10-2025,44.67490,119625
30-10-2025,44.64480,119625
29-10-2025,44.66610,119625
28-10-2025,44.65910,119625
27-10-2025,44.64140,119625
24-10-2025,44.63440,119625
23-10-2025,44.63490,119625
20-10-2025,44.64810,119625
17-10-2025,44.62740,119625
16-10-2025,44.60990,119625
15-10-2025,44.61070,119625
14-10-2025,44.57620,119625
13-10-2025,44.57370,119625
10-10-2025,44.53010,119625
09-10-2025,44.51850,119625
08-10-2025,44.52590,119625
07-10-2025,44.50680,119625
06-10-2025,44.48730,119625
03-10-2025,44.43140,119625
01-10-2025,44.38140,119625
30-09-2025,44.33440,119625
26-09-2025,44.31270,119625
25-09-2025,44.29510,119625
24-09-2025,44.29260,119625
23-09-2025,44.28960,119625
22-09-2025,44.27220,119625
19-09-2025,44.24260,119625
18-09-2025,44.24050,119625
17-09-2025,44.24310,119625
16-09-2025,44.21320,119625
15-09-2025,44.20580,119625
12-09-2025,44.19340,119625
11-09-2025,44.19280,119625
10-09-2025,44.18090,119625
09-09-2025,44.18240,119625
05-09-2025,44.14900,119625
04-09-2025,44.10920,119625
03-09-2025,44.06160,119625
02-09-2025,44.03390,119625
01-09-2025,44.02450,119625
29-08-2025,44.02260,119625
28-08-2025,44.05560,119625
26-08-2025,43.99320,119625
25-08-2025,44.03230,119625
22-08-2025,44.04000,119625
21-08-2025,44.03840,119625
20-08-2025,44.03950,119625
19-08-2025,44.00550,119625
18-08-2025,44.04290,119625
14-08-2025,44.05860,119625
