date,nav,scheme_code
05-02-2026,17.63280,146701
04-02-2026,17.60620,146701
03-02-2026,17.59710,146701
02-02-2026,17.57940,146701
31-01-2026,17.58860,146701
30-01-2026,17.58550,146701
29-01-2026,17.58730,146701
28-01-2026,17.59100,146701
27-01-2026,17.59740,146701
23-01-2026,17.58170,146701
22-01-2026,17.57790,146701
21-01-2026,17.56330,146701
20-01-2026,17.53840,146701
19-01-2026,17.52910,146701
16-01-2026,17.52690,146701
14-01-2026,17.52760,146701
13-01-2026,17.54410,146701
12-01-2026,17.53720,146701
09-01-2026,17.55570,146701
08-01-2026,17.54250,146701
07-01-2026,17.54560,146701
06-01-2026,17.54950,146701
05-01-2026,17.54640,146701
02-01-2026,17.55110,146701
01-01-2026,17.54330,146701
31-12-2025,17.52970,146701
30-12-2025,17.52870,146701
29-12-2025,17.55810,146701
26-12-2025,17.53000,146701
24-12-2025,17.51750,146701
23-12-2025,17.49790,146701
22-12-2025,17.50520,146701
19-12-2025,17.50000,146701
18-12-2025,17.50300,146701
17-12-2025,17.46530,146701
16-12-2025,17.46450,146701
15-12-2025,17.47780,146701
12-12-2025,17.48420,146701
11-12-2025,17.48050,146701
10-12-2025,17.48240,146701
09-12-2025,17.49750,146701
08-12-2025,17.49810,146701
05-12-2025,17.48830,146701
04-12-2025,17.45930,146701
03-12-2025,17.47460,146701
02-12-2025,17.45210,146701
01-12-2025,17.47930,146701
30-11-2025,17.47620,146701
28-11-2025,17.47000,146701
27-11-2025,17.47230,146701
26-11-2025,17.46940,146701
25-11-2025,17.48350,146701
24-11-2025,17.44800,146701
21-11-2025,17.43640,146701
20-11-2025,17.43180,146701
19-11-2025,17.44190,146701
18-11-2025,17.41760,146701
17-11-2025,17.45920,146701
14-11-2025,17.42270,146701
13-11-2025,17.42690,146701
12-11-2025,17.41220,146701
11-11-2025,17.41810,146701
10-11-2025,17.41000,146701
07-11-2025,17.39890,146701
06-11-2025,17.42100,146701
04-11-2025,17.38470,146701
03-11-2025,17.40050,146701
31-10-2025,17.35070,146701
30-10-2025,17.36190,146701
29-10-2025,17.35830,146701
28-10-2025,17.33700,146701
27-10-2025,17.36130,146701
24-10-2025,17.37090,146701
23-10-2025,17.33690,146701
20-10-2025,17.33700,146701
17-10-2025,17.32830,146701
16-10-2025,17.29790,146701
15-10-2025,17.27640,146701
14-10-2025,17.27670,146701
13-10-2025,17.28570,146701
10-10-2025,17.26780,146701
09-10-2025,17.25970,146701
08-10-2025,17.26320,146701
07-10-2025,17.26940,146701
06-10-2025,17.24310,146701
03-10-2025,17.23430,146701
01-10-2025,17.23160,146701
30-09-2025,17.22050,146701
26-09-2025,17.23070,146701
25-09-2025,17.23610,146701
24-09-2025,17.20720,146701
23-09-2025,17.22600,146701
22-09-2025,17.19780,146701
19-09-2025,17.16220,146701
18-09-2025,17.18270,146701
17-09-2025,17.11350,146701
16-09-2025,17.13090,146701
15-09-2025,17.14770,146701
12-09-2025,17.14580,146701
11-09-2025,17.10520,146701
10-09-2025,17.11440,146701
09-09-2025,17.10020,146701
05-09-2025,17.11690,146701
04-09-2025,17.09150,146701
03-09-2025,17.08340,146701
02-09-2025,17.08100,146701
01-09-2025,17.07250,146701
31-08-2025,17.04830,146701
29-08-2025,17.04510,146701
28-08-2025,17.05800,146701
26-08-2025,17.03620,146701
25-08-2025,17.12120,146701
22-08-2025,17.11740,146701
21-08-2025,17.13750,146701
20-08-2025,17.13170,146701
19-08-2025,17.13780,146701
18-08-2025,17.13420,146701
14-08-2025,17.14970,146701
13-08-2025,17.15430,146701
12-08-2025,17.14690,146701
11-08-2025,17.16200,146701
08-08-2025,17.16730,146701
07-08-2025,17.21510,146701
06-08-2025,17.19530,146701
05-08-2025,17.22040,146701
04-08-2025,17.21230,146701
01-08-2025,17.21730,146701
31-07-2025,17.21440,146701
30-07-2025,17.21110,146701
29-07-2025,17.18860,146701
28-07-2025,17.18940,146701
25-07-2025,17.17850,146701
24-07-2025,17.16440,146701
23-07-2025,17.15770,146701
22-07-2025,17.19520,146701
21-07-2025,17.15100,146701
18-07-2025,17.14660,146701
17-07-2025,17.15830,146701
16-07-2025,17.14010,146701
15-07-2025,17.12010,146701
14-07-2025,17.12960,146701
11-07-2025,17.12590,146701
10-07-2025,17.12640,146701
09-07-2025,17.11440,146701
08-07-2025,17.10250,146701
07-07-2025,17.11970,146701
04-07-2025,17.11070,146701
03-07-2025,17.10590,146701
02-07-2025,17.06800,146701
01-07-2025,17.11200,146701
30-06-2025,17.10160,146701
27-06-2025,17.02780,146701
26-06-2025,17.02270,146701
25-06-2025,17.03880,146701
24-06-2025,17.10460,146701
23-06-2025,17.09800,146701
20-06-2025,17.08350,146701
19-06-2025,17.08110,146701
18-06-2025,17.11370,146701
17-06-2025,17.11440,146701
16-06-2025,17.10160,146701
13-06-2025,17.06130,146701
12-06-2025,17.06280,146701
11-06-2025,17.10510,146701
10-06-2025,17.11580,146701
09-06-2025,17.11600,146701
06-06-2025,17.13750,146701
05-06-2025,17.10470,146701
04-06-2025,17.11710,146701
03-06-2025,17.10140,146701
02-06-2025,17.11620,146701
31-05-2025,17.10150,146701
30-05-2025,17.09860,146701
29-05-2025,17.09280,146701
28-05-2025,17.11530,146701
27-05-2025,17.07920,146701
26-05-2025,17.04270,146701
23-05-2025,17.04740,146701
22-05-2025,17.05930,146701
21-05-2025,17.03660,146701
20-05-2025,17.00430,146701
19-05-2025,17.01280,146701
16-05-2025,16.98180,146701
15-05-2025,16.95280,146701
14-05-2025,16.95230,146701
13-05-2025,16.93570,146701
09-05-2025,16.86280,146701
08-05-2025,16.88010,146701
07-05-2025,16.87240,146701
06-05-2025,16.88460,146701
05-05-2025,16.89200,146701
02-05-2025,16.85980,146701
30-04-2025,16.86470,146701
29-04-2025,16.86350,146701
28-04-2025,16.85950,146701
25-04-2025,16.83210,146701
24-04-2025,16.84900,146701
23-04-2025,16.86300,146701
22-04-2025,16.85430,146701
21-04-2025,16.82340,146701
17-04-2025,16.80260,146701
16-04-2025,16.80960,146701
15-04-2025,16.78220,146701
11-04-2025,16.69170,146701
09-04-2025,16.67210,146701
08-04-2025,16.64840,146701
07-04-2025,16.66560,146701
04-04-2025,16.63870,146701
03-04-2025,16.61290,146701
02-04-2025,16.63730,146701
31-03-2025,16.54990,146701
28-03-2025,16.54370,146701
27-03-2025,16.53100,146701
26-03-2025,16.51560,146701
25-03-2025,16.49470,146701
24-03-2025,16.49490,146701
21-03-2025,16.48110,146701
20-03-2025,16.47700,146701
19-03-2025,16.46500,146701
18-03-2025,16.42380,146701
17-03-2025,16.42920,146701
13-03-2025,16.43150,146701
12-03-2025,16.41930,146701
11-03-2025,16.40510,146701
10-03-2025,16.39650,146701
07-03-2025,16.38880,146701
06-03-2025,16.39420,146701
05-03-2025,16.41110,146701
04-03-2025,16.40210,146701
03-03-2025,16.40760,146701
28-02-2025,16.41970,146701
27-02-2025,16.39650,146701
25-02-2025,16.39190,146701
24-02-2025,16.37190,146701
21-02-2025,16.35750,146701
20-02-2025,16.36420,146701
18-02-2025,16.35450,146701
17-02-2025,16.36370,146701
14-02-2025,16.33940,146701
13-02-2025,16.34930,146701
12-02-2025,16.32760,146701
11-02-2025,16.32210,146701
10-02-2025,16.33530,146701
07-02-2025,16.33450,146701
06-02-2025,16.33560,146701
05-02-2025,16.33960,146701
04-02-2025,16.32700,146701
03-02-2025,16.30970,146701
31-01-2025,16.28950,146701
30-01-2025,16.30720,146701
29-01-2025,16.27180,146701
28-01-2025,16.27520,146701
27-01-2025,16.29150,146701
24-01-2025,16.27550,146701
23-01-2025,16.25350,146701
22-01-2025,16.25060,146701
21-01-2025,16.24490,146701
20-01-2025,16.23120,146701
17-01-2025,16.21640,146701
16-01-2025,16.21590,146701
15-01-2025,16.19090,146701
14-01-2025,16.17980,146701
13-01-2025,16.17400,146701
10-01-2025,16.19450,146701
09-01-2025,16.20840,146701
08-01-2025,16.20530,146701
07-01-2025,16.18900,146701
06-01-2025,16.16430,146701
03-01-2025,16.14410,146701
02-01-2025,16.14210,146701
01-01-2025,16.15440,146701
31-12-2024,16.17340,146701
30-12-2024,16.16770,146701
27-12-2024,16.15970,146701
26-12-2024,16.15810,146701
24-12-2024,16.14910,146701
23-12-2024,16.16510,146701
20-12-2024,16.15900,146701
19-12-2024,16.16410,146701
18-12-2024,16.18510,146701
17-12-2024,16.17010,146701
16-12-2024,16.17770,146701
13-12-2024,16.19160,146701
12-12-2024,16.18580,146701
11-12-2024,16.19110,146701
10-12-2024,16.18780,146701
09-12-2024,16.17900,146701
06-12-2024,16.15700,146701
05-12-2024,16.14500,146701
04-12-2024,16.12960,146701
03-12-2024,16.11800,146701
02-12-2024,16.12410,146701
30-11-2024,16.10930,146701
29-11-2024,16.10630,146701
28-11-2024,16.06050,146701
27-11-2024,16.06030,146701
26-11-2024,16.06070,146701
25-11-2024,16.04980,146701
22-11-2024,16.03440,146701
21-11-2024,16.02280,146701
19-11-2024,16.01250,146701
18-11-2024,16.02500,146701
14-11-2024,16.02960,146701
13-11-2024,16.02090,146701
12-11-2024,16.02070,146701
11-11-2024,16.02260,146701
08-11-2024,16.00900,146701
07-11-2024,16.00480,146701
06-11-2024,16.00670,146701
05-11-2024,16.00650,146701
04-11-2024,16.01380,146701
31-10-2024,16.00170,146701
30-10-2024,16.00140,146701
29-10-2024,15.99320,146701
28-10-2024,15.98470,146701
25-10-2024,15.99220,146701
24-10-2024,15.98940,146701
23-10-2024,15.98370,146701
22-10-2024,15.98010,146701
21-10-2024,15.98480,146701
18-10-2024,15.95720,146701
17-10-2024,15.97920,146701
16-10-2024,15.97020,146701
15-10-2024,15.97040,146701
14-10-2024,15.96800,146701
11-10-2024,15.95880,146701
10-10-2024,15.95740,146701
09-10-2024,15.94710,146701
08-10-2024,15.95460,146701
07-10-2024,15.95260,146701
04-10-2024,15.95300,146701
03-10-2024,15.96960,146701
01-10-2024,15.95480,146701
30-09-2024,15.93140,146701
27-09-2024,15.94720,146701
