date,nav,scheme_code
05-02-2026,166.02100,119071
04-02-2026,166.93000,119071
03-02-2026,165.68400,119071
02-02-2026,160.52100,119071
30-01-2026,162.22100,119071
29-01-2026,162.05700,119071
28-01-2026,161.87400,119071
27-01-2026,159.31000,119071
23-01-2026,159.01900,119071
22-01-2026,161.29000,119071
21-01-2026,159.77600,119071
20-01-2026,161.19600,119071
19-01-2026,164.97300,119071
16-01-2026,165.91300,119071
14-01-2026,165.18100,119071
13-01-2026,165.38900,119071
12-01-2026,165.36900,119071
09-01-2026,165.62400,119071
08-01-2026,166.89000,119071
07-01-2026,169.53000,119071
06-01-2026,168.94000,119071
05-01-2026,168.72800,119071
02-01-2026,168.36300,119071
01-01-2026,167.07400,119071
31-12-2025,166.52100,119071
30-12-2025,164.46900,119071
29-12-2025,165.53600,119071
26-12-2025,165.95800,119071
24-12-2025,166.82200,119071
23-12-2025,167.80800,119071
22-12-2025,167.84100,119071
19-12-2025,166.57900,119071
18-12-2025,164.67200,119071
17-12-2025,164.85500,119071
16-12-2025,165.87200,119071
15-12-2025,166.38500,119071
12-12-2025,166.46300,119071
11-12-2025,164.95500,119071
10-12-2025,164.05000,119071
09-12-2025,165.33500,119071
08-12-2025,164.40800,119071
05-12-2025,167.05500,119071
04-12-2025,166.67800,119071
03-12-2025,166.23500,119071
02-12-2025,167.56500,119071
01-12-2025,167.93200,119071
28-11-2025,168.44900,119071
27-11-2025,168.57000,119071
26-11-2025,168.66200,119071
25-11-2025,166.71600,119071
24-11-2025,166.22000,119071
21-11-2025,166.64800,119071
20-11-2025,168.54200,119071
19-11-2025,168.75200,119071
18-11-2025,167.88800,119071
17-11-2025,168.76800,119071
14-11-2025,167.83100,119071
13-11-2025,167.66600,119071
12-11-2025,168.33300,119071
11-11-2025,166.76200,119071
10-11-2025,166.65500,119071
07-11-2025,165.56200,119071
06-11-2025,165.04800,119071
04-11-2025,166.91300,119071
03-11-2025,167.53700,119071
31-10-2025,166.16300,119071
30-10-2025,167.35300,119071
29-10-2025,167.77400,119071
28-10-2025,167.13800,119071
27-10-2025,167.45000,119071
24-10-2025,165.60500,119071
23-10-2025,166.22300,119071
20-10-2025,166.26000,119071
17-10-2025,165.19600,119071
16-10-2025,166.01800,119071
15-10-2025,165.91900,119071
14-10-2025,164.37200,119071
13-10-2025,165.52900,119071
10-10-2025,165.25200,119071
09-10-2025,165.12100,119071
08-10-2025,164.58700,119071
07-10-2025,165.66300,119071
06-10-2025,165.14700,119071
03-10-2025,164.19400,119071
01-10-2025,163.27400,119071
30-09-2025,162.20700,119071
26-09-2025,160.99900,119071
25-09-2025,164.05700,119071
24-09-2025,164.89500,119071
23-09-2025,166.23400,119071
22-09-2025,166.67000,119071
19-09-2025,167.85800,119071
18-09-2025,167.93600,119071
17-09-2025,167.48000,119071
16-09-2025,167.11500,119071
15-09-2025,165.72000,119071
12-09-2025,165.14200,119071
11-09-2025,164.93400,119071
10-09-2025,164.75400,119071
09-09-2025,163.38700,119071
08-09-2025,163.15100,119071
05-09-2025,162.75700,119071
04-09-2025,163.23100,119071
03-09-2025,164.20300,119071
02-09-2025,163.77600,119071
01-09-2025,163.58500,119071
29-08-2025,161.07200,119071
28-08-2025,161.64800,119071
26-08-2025,163.15800,119071
25-08-2025,165.08100,119071
22-08-2025,164.99700,119071
21-08-2025,165.12900,119071
20-08-2025,165.27300,119071
19-08-2025,164.47900,119071
18-08-2025,162.89500,119071
14-08-2025,160.34000,119071
13-08-2025,160.02500,119071
12-08-2025,159.32500,119071
11-08-2025,159.30300,119071
08-08-2025,158.68000,119071
07-08-2025,160.58800,119071
06-08-2025,160.29900,119071
05-08-2025,161.97000,119071
04-08-2025,162.24400,119071
01-08-2025,160.84700,119071
31-07-2025,163.59500,119071
30-07-2025,164.69200,119071
29-07-2025,163.75700,119071
28-07-2025,161.86900,119071
25-07-2025,162.73000,119071
24-07-2025,164.35900,119071
23-07-2025,164.73700,119071
22-07-2025,164.26200,119071
21-07-2025,165.41800,119071
18-07-2025,164.92500,119071
17-07-2025,165.84100,119071
16-07-2025,166.10200,119071
15-07-2025,166.25900,119071
14-07-2025,164.52900,119071
11-07-2025,163.68600,119071
10-07-2025,164.85900,119071
09-07-2025,165.43100,119071
08-07-2025,165.42900,119071
07-07-2025,165.18200,119071
04-07-2025,165.04400,119071
03-07-2025,164.76800,119071
02-07-2025,164.49600,119071
01-07-2025,164.64200,119071
30-06-2025,165.33900,119071
27-06-2025,163.81300,119071
26-06-2025,163.23800,119071
25-06-2025,162.53200,119071
24-06-2025,161.44800,119071
23-06-2025,160.39500,119071
20-06-2025,159.58400,119071
19-06-2025,158.20500,119071
18-06-2025,160.28900,119071
17-06-2025,160.70800,119071
16-06-2025,161.41700,119071
13-06-2025,160.29900,119071
12-06-2025,160.42500,119071
11-06-2025,162.76100,119071
10-06-2025,162.86500,119071
09-06-2025,162.94000,119071
06-06-2025,161.11100,119071
05-06-2025,159.82000,119071
04-06-2025,159.42800,119071
03-06-2025,158.13100,119071
02-06-2025,158.43800,119071
30-05-2025,157.97200,119071
29-05-2025,159.09000,119071
28-05-2025,158.86300,119071
27-05-2025,158.10200,119071
26-05-2025,157.81700,119071
23-05-2025,157.13700,119071
